ЗНП,Вагон №,Накладная №
414,56747223,ЭЛ502670
414,65320434,ЭЛ502670
414,56574908,ЭЛ502670
414,65319428,ЭЛ502670
414,60699808,ЭЛ502670
414,65353450,ЭЛ502639
414,56748387,ЭЛ502639
414,61901955,ЭЛ502639
414,63615512,ЭЛ502639
414,63622922,ЭЛ502639
414,60694577,ЭЛ502639
414,63745038,ЭЛ502639
412,97265896,20068229
412,97177885,20068204
412,97101448,20068214
412,97276778,20068193
414,60693363,20067742
412,97265094,20068152
414,61475083,20067709
412,97264998,20068133
412,97266829,20068075
414,63615389,20067784
414,63745087,20067879
414,63647002,20067914
414,63623037,20067942
414,60697588,20068000
414,56609324,20068754
452,61119814,ЭЛ501942
452,65353047,ЭЛ501942
452,63740450,ЭЛ502380
416,63205538,ЭЛ502368
416,53421269,ЭЛ502341
416,63584254,ЭЛ502319
416,60008372,ЭЛ502298
416,63544639,ЭЛ502290
412,96368014,20067258
422,65501520,ЭЛ501580
412,96712435,20067235
422,65501447,ЭЛ501580
412,96368410,20067235
412,96363528,20067206
431,62667548,ЭЛ482979
462,61277232,00428648
462,68256759,00428647
462,61894341,00428648
462,68261148,00428647
462,68795384,00428647
462,68801638,00428647
462,61777272,00428648
462,60838042,00428648
462,67488015,00428648
462,68235779,00428647
462,68242015,00428647
462,60637634,00428647
462,68795640,00428648
462,60669041,00428647
462,61264925,00428647
462,66353467,00428648
462,68252360,00428647
462,61182754,00428648
462,60789781,00428647
462,60559259,00428648
462,68318732,00428647
462,60845203,00428648
462,68526052,00428647
462,60242856,00428648
462,61966388,00428648
462,60832938,00428648
462,52887486,00428648
462,60573664,00428648
462,62349865,00428648
462,61418042,00428648
462,60809142,00428648
462,63902712,00428649
462,56935877,00428649
462,63623003,00428649
462,63615645,00428649
462,61119855,00428649
462,61902177,00428649
462,63745020,00428649
462,63902530,00428649
462,56946908,00428649
462,63760417,00428649
462,63740427,00428649
462,63615850,00428649
462,63884787,00428649
462,60697844,00428649
462,63740328,00428649
462,56947427,00428649
462,63622906,00428649
462,65337917,00428649
462,63615553,00428649
462,61117529,00428649
462,61117552,00428649
462,65352346,00428649
462,61474011,00428649
462,65337818,00428649
462,63902738,00428649
462,63885230,00428649
462,61117149,00428649
462,63615678,00428649
462,61475042,00428649
462,65321101,00428649
462,61902201,00428649
462,63902480,00428649
462,63900021,00428649
462,65339970,00428649
415,62347588,ЭЛ501268
415,55155303,ЭЛ501268
415,55691521,ЭЛ501268
415,63267827,ЭЛ501268
415,62711221,ЭЛ501268
415,60673613,ЭЛ501268
415,52809993,ЭЛ501268
415,52805470,ЭЛ501268
415,52783362,ЭЛ501268
415,61453544,ЭЛ501268
415,60828381,ЭЛ501268
415,60298924,ЭЛ501268
415,61894606,ЭЛ501268
415,63544407,ЭЛ501268
415,63259063,ЭЛ501268
415,61739553,ЭЛ501268
415,60180049,ЭЛ501268
415,60792116,ЭЛ501268
415,66521808,ЭЛ501268
415,53523353,ЭЛ501268
415,65603953,ЭЛ501268
415,62401864,ЭЛ501268
415,60239084,ЭЛ501268
415,60237880,ЭЛ501268
415,60006673,ЭЛ501268
415,61442265,ЭЛ501268
415,55735526,ЭЛ501268
415,52889698,ЭЛ501268
415,56853468,ЭЛ501268
415,60633336,ЭЛ501268
415,56649122,ЭЛ501268
415,55635833,ЭЛ501268
415,61029567,ЭЛ501268
415,60750841,ЭЛ501268
415,61087854,ЭЛ501268
415,63477806,ЭЛ501268
415,63474282,ЭЛ501268
415,52845419,ЭЛ501268
415,63567465,ЭЛ501268
415,56960040,ЭЛ501268
415,60095221,ЭЛ501268
415,62072251,ЭЛ501268
415,61438073,ЭЛ501268
415,62289939,ЭЛ501268
412,97177901,20066275
412,97266787,20066295
412,97330195,20066302
412,97276000,20066310
412,97269559,20066312
412,97277073,20062566
412,97205231,20062551
412,97266837,20062496
412,97177844,20062472
412,97275630,20062455
412,97277156,20062444
412,97330096,20061558
412,97266696,20061542
412,97165294,20061565
412,97198295,20061538
412,97267041,00640414
412,97160295,00640457
412,97267892,00640412
412,96369467,00640465
412,97194294,00640416
412,96364419,00640463
412,97177950,00640475
412,97225908,00640476
412,97266902,00640474
412,96710371,00640464
412,96367156,00640470
412,97264899,00640473
411,56615982,00640458
412,97271555,00640413
412,97266738,00640480
412,97276646,00640411
412,96711775,00640466
412,97101356,00640481
412,93452902,00640477
412,93454270,00640482
412,97276885,00640479
412,96712427,00640462
412,97276810,00640415
412,97275754,00640472
462,63900351,00428646
462,56124308,00428646
462,62365523,00428646
462,60696366,00428646
462,63622963,00428646
462,65282378,00428646
462,65328155,00428646
462,56915275,00428646
462,60691607,00428646
462,65318602,00428646
462,63744981,00428646
462,65339004,00428646
462,65342560,00428646
462,65350134,00428646
462,56935075,00428646
436,63202444,ЭЛ497084
416,63472062,ЭЛ500079
416,56650757,ЭЛ500070
416,61454278,ЭЛ500062
448,59294025,20065989
439,61036117,20066515
439,60804556,20066515
439,56641632,20066515
439,63085922,20066515
439,53815270,20066515
439,55668024,20066515
439,55703839,20066515
439,56648777,20066515
439,61452900,20066515
439,63266282,20066515
439,61463766,20066515
439,55564140,20066515
439,55155501,20066515
439,55609234,20066515
439,61085080,20066515
457,56238512,00655436
457,61427985,00655436
457,62160270,00655436
457,64351976,00655436
457,56916174,00655436
457,56260201,00655436
457,56927072,00655435
457,63386585,00655435
462,61474789,ЭЛ499294
411,65501348,ЭЛ499217
411,56599616,ЭЛ499207
412,97274187,20064902
412,97277032,20064911
412,97275663,20064901
412,97210587,20064918
452,65346173,ЭЛ498966
452,65317414,ЭЛ498966
452,65319683,ЭЛ498966
452,63622872,ЭЛ498966
452,63738983,ЭЛ498966
452,65318222,ЭЛ498966
432,63384903,ЭЛ498646
432,65572273,ЭЛ498646
432,63895007,ЭЛ498646
431,63899736,ЭЛ498639
431,52850203,ЭЛ498639
412,97276489,20064958
412,97266639,20064959
412,97266894,20064962
412,97101083,20064947
412,97275648,20064950
412,97101117,20064954
412,97249692,20064956
412,97266597,20064960
412,97266233,20066650
412,97266399,20066650
431,64227366,ЭЛ498323
431,63051304,ЭЛ498323
431,64499353,ЭЛ498323
431,62464078,ЭЛ498323
431,62700018,ЭЛ498323
431,62948104,ЭЛ498323
431,62332143,ЭЛ498323
431,62728027,ЭЛ498323
416,57475675,ЭЛ498314
431,63565337,ЭЛ498310
431,61474383,ЭЛ498310
431,61474888,ЭЛ498310
431,62581152,ЭЛ498310
431,63616031,ЭЛ498310
416,57509317,ЭЛ498300
459,56927783,20063741
459,53577201,20063741
459,62351143,20063741
459,53565925,20063741
459,64351968,20063741
459,62518576,20063741
420,65233041,ЭЛ497477
417,55695506,ЭЛ497419
417,63268700,ЭЛ497419
417,63477368,ЭЛ497419
417,60860418,ЭЛ497419
416,61085429,ЭЛ497351
416,66068644,ЭЛ497351
416,63415723,ЭЛ497351
416,60125812,ЭЛ497351
416,56960271,ЭЛ497351
416,60268562,ЭЛ497351
462,65752362,00428642
462,65752370,00428642
462,60600210,00428644
462,60604238,00428643
462,65752354,00428644
462,65752388,00428642
462,65752347,00428644
462,65319147,00428641
462,65752230,00428644
462,62503958,00428643
462,65752321,00428644
462,65752313,00428644
462,65752305,00428644
462,60586450,00428644
462,65752289,00428644
462,61901880,00428641
462,65752263,00428644
462,60687787,00428643
462,65752222,00428644
462,65752248,00428644
462,65752404,00428642
462,65752503,00428643
462,65752610,00428642
462,65752602,00428642
462,65752628,00428642
462,62110200,00428642
462,52836533,00428644
462,65752636,00428642
462,65752644,00428642
462,65752651,00428642
462,65752669,00428642
462,65752677,00428642
462,65752685,00428642
462,65752701,00428644
462,65752719,00428644
462,62402219,00428643
462,65752727,00428644
462,65752735,00428644
462,65752743,00428644
462,60231321,00428643
462,60204138,00428643
462,60377868,00428643
462,60165982,00428644
462,65752412,00428642
462,52884574,00428643
462,65752586,00428642
462,60334851,00428643
462,65752461,00428642
462,60474889,00428643
462,65752479,00428643
462,65752438,00428642
462,65752420,00428642
462,65752578,00428642
462,65752487,00428643
462,65752511,00428643
462,65752529,00428643
462,65752537,00428643
462,62710314,00428643
462,65752545,00428643
462,62734348,00428644
462,65752552,00428642
462,65752560,00428642
462,60334000,00428643
462,62072640,00428643
462,65752446,00428642
436,60740073,ЭЛ497084
436,61004131,ЭЛ497084
436,62520341,ЭЛ497084
436,60983863,ЭЛ497084
480,63128102,ЭЛ497007
480,60785607,ЭЛ497007
480,57559940,ЭЛ497007
480,56960073,ЭЛ497007
480,60211067,ЭЛ497007
480,55150296,ЭЛ497007
412,96713656,20064866
412,96367263,20064836
412,96367552,20064866
412,96367586,20064836
412,96364088,20064877
431,60831773,ЭЛ489772
431,57576340,ЭЛ489772
457,56927619,00655422
457,61901047,00655422
457,62625827,00655422
457,61460861,00655428
412,97205108,20059962
412,97266779,20059953
412,97225650,20059964
412,97267199,20059980
412,97267058,20059972
412,97235592,20059985
452,65324113,ЭЛ496362
452,63739056,ЭЛ496362
452,65345639,ЭЛ496362
452,63616130,ЭЛ496362
452,65343576,ЭЛ496362
452,65319543,ЭЛ496362
452,61116935,ЭЛ496360
452,60695384,ЭЛ496360
452,60692357,ЭЛ496360
452,61474847,ЭЛ496360
452,63740310,ЭЛ496360
452,63615165,ЭЛ496360
413,63545214,ЭЛ496034
413,63477624,ЭЛ496034
413,60819869,ЭЛ496034
413,61034708,ЭЛ496034
412,97147961,00640453
412,97204739,00640455
412,97263776,00640454
412,97266449,00640443
412,97101513,00640456
412,97312524,00640451
412,97264790,00640452
428,29386802,ЭЛ495572
412,97266746,20064964
431,61559688,ЭЛ482957
431,63489355,ЭЛ483009
431,56649023,ЭЛ488684
431,60757101,ЭЛ488684
431,55194641,ЭЛ488684
431,60001203,ЭЛ488684
431,63623110,ЭЛ489924
431,65320061,ЭЛ489924
412,93629475,00640442
422,56623903,ЭЛ494494
422,65282345,ЭЛ494522
415,60248820,ЭЛ492942
415,63477806,ЭЛ492942
415,56853468,ЭЛ492942
415,55689582,ЭЛ492942
415,52809993,ЭЛ492942
415,56931785,ЭЛ492942
415,63259063,ЭЛ492942
415,61438073,ЭЛ492942
415,61087854,ЭЛ492942
415,52805470,ЭЛ492942
415,63201859,ЭЛ492942
415,55635833,ЭЛ492942
415,63474282,ЭЛ492942
415,63265839,ЭЛ492942
415,63202238,ЭЛ492942
415,63267827,ЭЛ492942
415,52795531,ЭЛ492942
415,61438057,ЭЛ492942
415,55691521,ЭЛ492942
415,61442265,ЭЛ492942
415,56650278,ЭЛ492942
415,56649122,ЭЛ492942
415,57492951,ЭЛ492942
415,60006673,ЭЛ492942
415,57478257,ЭЛ492942
415,63567465,ЭЛ492942
415,56960040,ЭЛ492942
415,53523353,ЭЛ492942
415,55735526,ЭЛ492942
415,61453544,ЭЛ492942
415,62347588,ЭЛ492942
415,55155303,ЭЛ492942
415,61029567,ЭЛ492942
415,61739553,ЭЛ492942
415,52783362,ЭЛ492942
415,52783693,ЭЛ492942
442,63574826,20059224
442,52806064,20059224
452,65231532,ЭЛ494953
452,65282337,ЭЛ494953
452,63615249,ЭЛ494953
452,65270605,ЭЛ494953
439,60722105,00655417
439,55609556,00655417
439,52891447,00655417
439,55619001,00655417
439,59779173,00655417
439,55565980,00655417
439,56931215,20060729
439,63209266,20060729
439,53815551,20060729
412,97147730,20064640
412,97265698,20064644
412,97235493,20064651
412,97266928,20064658
412,97266498,20064661
439,60223732,00655419
452,63738934,ЭЛ494732
412,97267074,20063025
412,97267793,20062987
412,97276430,20062908
412,97249593,20062888
412,97147706,20062953
412,97178131,20062758
448,56959547,20063541
412,97147763,20062783
448,61463550,20063517
412,93497998,20062800
412,97267108,20062821
448,61074027,20063501
448,59290122,20063495
412,97275424,20062743
412,97275622,20062779
409,56574767,ЭЛ493922
409,56575509,ЭЛ493868
409,60690765,ЭЛ493868
448,64965379,20063672
448,56853559,20063651
409,55563464,ЭЛ493803
409,61147351,ЭЛ493749
433,64499213,20063528
448,55605885,20063600
433,64360142,20063555
448,61084877,20063587
433,64542368,20063575
433,62699921,20063595
433,62387071,20063618
433,63665988,20063653
433,64499189,20063671
433,63489454,20063686
448,57487043,20063770
413,52805215,ЭЛ493576
413,62581186,ЭЛ496412
413,63236533,ЭЛ496412
413,56638539,ЭЛ496412
413,56649973,ЭЛ493576
413,56622780,ЭЛ493576
413,56853633,ЭЛ496412
413,60781630,ЭЛ496412
413,60014966,ЭЛ496412
433,56747413,20063724
414,65533754,20062194
414,65240475,20062208
414,65240517,20062216
414,65501470,20062315
414,65533689,20062280
414,65533762,20062298
462,63745012,00428639
462,61286647,00428640
462,60743044,00428640
462,65284655,00428639
462,65501538,00428639
462,56927445,00428639
462,65308710,00428639
462,65282451,00428639
462,65282287,00428639
462,61900825,00428640
462,63615363,00428639
462,61474458,00428639
462,65282436,00428639
462,60695376,00428640
462,60750486,00428640
462,62625645,00428639
462,61187910,00428640
462,67492983,00428640
462,52889912,00428640
462,56947237,00428639
462,60262839,00428640
462,62438221,00428640
462,65308827,00428639
462,61996823,00428639
462,56948110,00428639
462,60948460,00428640
462,56935125,00428639
462,61786950,00428640
462,60765948,00428640
462,52845898,00428640
462,65333429,00428639
462,68502145,00428640
462,61901070,00428639
462,65284770,00428639
462,60728615,00428640
462,60573185,00428640
462,62349212,00428640
414,65501546,20062325
462,65284671,00428639
462,60765484,00428640
462,60764958,00428640
462,65602575,00428640
462,65285009,00428639
462,63615686,00428639
462,66482951,00428640
462,63616072,00428639
462,66810474,00428640
414,65282311,20062340
414,63744973,20062371
414,65322158,20062432
432,61901641,ЭЛ489234
432,60293768,ЭЛ489312
432,63259683,ЭЛ489317
432,63872386,ЭЛ489331
415,60239084,ЭЛ492942
415,52845419,ЭЛ492942
415,52889698,ЭЛ492942
415,61372447,ЭЛ492942
415,60828381,ЭЛ492942
415,60095221,ЭЛ492942
415,63544407,ЭЛ492942
415,60539087,ЭЛ492942
415,60848439,ЭЛ492942
415,60237880,ЭЛ492942
415,61969424,ЭЛ492942
415,60792116,ЭЛ492942
415,60298924,ЭЛ492942
415,60673613,ЭЛ492942
415,60180049,ЭЛ492942
415,62401864,ЭЛ492942
415,62711221,ЭЛ492942
415,61894606,ЭЛ492942
415,60633336,ЭЛ492942
415,65603953,ЭЛ492942
415,62289939,ЭЛ492942
415,60484052,ЭЛ492942
415,60750841,ЭЛ492942
415,62072251,ЭЛ492942
415,55558415,ЭЛ510113
415,61966164,ЭЛ492942
415,66521808,ЭЛ492942
439,60828969,00655357
416,60337086,ЭЛ492634
416,55657399,ЭЛ492634
416,61356259,ЭЛ492634
416,60718483,ЭЛ492634
416,61087771,ЭЛ492634
417,65533846,ЭЛ492622
417,56594906,ЭЛ492622
415,63473813,ЭЛ492942
415,63474837,ЭЛ492942
422,65346371,ЭЛ491883
422,65533838,ЭЛ491888
439,56168834,20060729
439,63289235,20060729
439,60718608,ЭЛ491924
462,60639085,20061912
462,63616080,20061912
462,63622849,20061912
462,53576542,20061912
462,56238504,20061912
462,56915523,20061912
462,60064383,20061912
462,63386544,20061912
462,63386460,20061912
462,53419446,20061912
462,65284721,20061912
462,56947179,20061912
462,61118667,20061912
462,56927080,20061912
462,60692423,20061912
462,63616064,20061912
462,62160437,20061943
462,65246233,20061943
462,68801117,20061943
462,61902086,20061943
462,63900849,20061943
462,63900500,20061943
462,60022563,20061943
462,68315621,20061943
462,56747157,20061943
462,61902037,20061943
462,63615736,20061943
462,63232078,20061943
462,61902375,20061943
462,56217375,20061943
462,68801257,20061943
462,65565780,20061943
462,53565784,20061943
462,62199633,20061943
462,56916133,20061943
462,53566501,20061943
462,64290018,20061943
462,53566188,20061943
462,56310535,20061943
462,56935943,20061943
462,53419271,20061943
462,68540624,20061943
462,60009800,20061943
462,56947906,20061943
462,56935984,20061943
462,56165301,20061943
462,56342637,20061943
462,63387450,20061943
462,53591616,20061943
462,63760375,20061943
462,60018728,20061943
462,65284754,20061943
462,63615355,20061943
462,64227838,20061943
462,62516968,20061943
462,62517065,20061943
462,68503523,20061943
462,53591525,20061943
462,56927353,20061943
462,61901088,20061943
462,60038239,20061943
462,56267974,20061943
462,60021565,20061943
462,60050838,20061943
462,68792332,20061943
412,93631141,00640447
412,97276729,00640448
412,97276455,00640450
412,93537405,00640449
412,93535581,00640421
412,96368352,00640439
412,96364682,00640438
412,96714779,00640424
412,96712401,00640428
412,96711718,00640429
412,96364500,00640427
412,97256002,00640445
412,97249098,00640419
412,96712799,00640422
412,96367339,00640430
412,96367610,00640425
412,93678597,00640444
412,96369665,00640431
412,97184196,00640446
412,96369343,00640426
412,97147920,00640420
412,96368022,00640423
439,63266266,20060729
439,63474670,20060729
439,52796109,20060729
439,60002763,20060729
439,61215232,20060729
439,63201701,20060729
439,63176630,20060729
439,61042636,20060729
439,63459705,20060729
439,61073060,20060729
439,59763979,20060729
439,61072823,20060729
439,56959448,20060729
439,63459135,20060729
439,63368542,20060729
439,61453114,20060729
439,63574941,20060729
439,53823605,20060729
439,63236244,20060729
439,59282525,20060729
439,54786462,20060729
439,55703920,20060729
433,62255328,34731205
412,97275432,20061852
412,93537017,20061852
439,60024460,00655397
439,63348627,00655397
439,60174919,00655397
439,61226718,00655397
439,61442166,00655397
439,62519434,00655397
439,61043170,00655397
439,56654635,00655397
439,60612751,00655397
413,61727111,ЭЛ491132
413,56914294,ЭЛ491132
413,61112215,ЭЛ491132
413,62331046,ЭЛ491132
413,63256739,ЭЛ491132
413,52827136,ЭЛ491132
422,65533804,ЭЛ489946
422,63740302,ЭЛ489792
439,52885860,00655393
439,56959836,00655392
439,53815130,00655393
439,53815320,00655393
439,52791159,00655393
439,60013463,00655392
439,60652849,00655392
439,56960131,00655393
439,53425849,00655392
439,60347440,00655392
439,61463246,00655393
439,54786447,00655393
439,63224323,00655392
439,52757812,00655393
439,54787353,00655393
439,55720825,00655392
439,52809647,00655393
439,65257545,00655393
439,61453627,00655392
439,61966685,00655393
439,62434733,00655393
439,60681640,00655393
439,56848278,00655393
439,63294532,00655393
439,60417672,00655393
439,56856685,00655392
439,60009529,00655393
412,93630283,
409,60005212,ЭЛ490767
416,65611568,ЭЛ490568
416,60345188,ЭЛ490568
413,64696966,ЭЛ490459
413,62862776,ЭЛ490459
412,96712781,
412,96368808,
412,97178057,
412,96363916,
412,96369442,
412,96713060,
412,93631323,
412,97205082,
412,93562627,
412,96711544,
412,96365556,
439,66446204,20060729
439,52891041,20060729
439,61981270,20060729
439,52890514,20060729
439,61969309,20060729
439,62709183,20060729
439,63389449,20060729
439,63543755,20060729
439,60778982,20060729
439,61058723,20060729
439,60826583,20060729
439,60227675,20060729
439,60798030,20060729
439,60211950,20060729
439,60820016,20060729
439,60775475,20060729
439,60748662,20060729
439,61246674,20060729
439,60616083,20060729
439,60698628,20060729
439,60017050,20060729
413,52783982,ЭЛ490130
413,60177680,ЭЛ490127
413,60782513,ЭЛ490127
413,61748372,ЭЛ490127
413,53421152,ЭЛ490127
413,61085353,ЭЛ490127
413,61068052,ЭЛ490127
413,64966674,ЭЛ490127
433,65068983,20061156
433,65600348,20061176
433,63008759,20061179
415,53443222,ЭЛ489441
409,54786454,ЭЛ489390
409,63363378,ЭЛ489388
422,56748106,ЭЛ489219
422,65533739,ЭЛ489217
422,63623078,ЭЛ489216
439,61031670,20059030
462,60618717,00428638
462,60750361,00428636
462,64369457,00428638
462,62136676,00428636
462,52891736,00428637
462,60796711,00428637
462,61208401,00428638
462,66519778,00428637
462,52882594,00428636
462,65375271,00428638
462,60079852,00428636
462,60732443,00428637
462,60687373,00428636
462,60397262,00428638
462,60421120,00428636
462,60613841,00428636
462,66554684,00428637
462,60750080,00428637
462,61034369,00428638
462,60815560,00428637
462,61281358,00428636
462,61056842,00428638
462,65370702,00428638
462,60368933,00428637
462,61066544,00428638
462,61116687,00428638
462,61444469,00428638
462,60725967,00428636
462,60879343,00428637
462,56623960,00428638
462,60642949,00428636
462,60679966,00428636
462,61968343,00428636
462,61106167,00428637
462,60804259,00428637
462,60824307,00428636
462,60845443,00428638
462,62401757,00428636
462,65371213,00428637
462,60029469,00428638
462,67888628,00428637
462,62503917,00428638
462,60694882,00428638
462,62438437,00428636
462,60587854,00428636
462,61000980,00428636
462,60830700,00428638
462,61966123,00428636
462,60470952,00428638
462,66487877,00428637
462,62071683,00428637
462,60015252,00428638
462,66352725,00428637
462,60543352,00428636
462,65327678,00428637
462,60243409,00428638
462,61895108,00428636
462,66351024,00428638
462,65317950,00428637
462,52886868,00428638
462,52885126,00428637
462,60842721,00428637
462,61894200,00428638
462,60450574,00428637
462,61906087,00428636
462,68313477,00428637
431,60699584,ЭЛ488838
431,63615710,ЭЛ488838
431,63615611,ЭЛ488838
433,60694239,34730244
433,61901054,34730649
433,60693280,34730242
433,60693462,34730243
433,61474219,34730245
433,63623029,34730648
428,28840502,ЭЛ488640
428,28842235,ЭЛ488635
428,28860328,ЭЛ488632
439,57572703,20059030
439,61473435,20059030
439,60274131,20059030
439,61072849,20059030
439,52757804,20059030
439,55605802,20059030
439,53442885,20059030
439,60003688,20059030
439,63236517,20059030
439,56935257,20059030
439,63567564,20059030
439,53523155,20059030
439,61073938,20059030
439,61356085,20059030
439,59157727,20059030
439,52783123,20059030
439,61355913,20059030
439,61732541,20059030
439,59779165,20059030
439,55774335,20059030
439,56931504,20059030
439,54740410,20059030
439,63575625,20059030
439,59779058,20059030
439,61440756,20059030
439,52784345,20059030
439,63576011,20059030
439,53523486,20059030
439,63295745,20059030
439,61216644,20059030
439,53523056,20059030
439,55389928,20059030
439,60303260,20059030
413,60751559,ЭЛ488557
413,55155105,ЭЛ488557
413,60775251,ЭЛ488557
413,60904570,ЭЛ488557
431,52809860,ЭЛ485415
431,63201883,ЭЛ485421
431,60791027,ЭЛ485426
462,63615769,20059655
462,61063087,20059655
462,60835410,20059655
462,52884814,20059655
462,65282501,20059655
462,60364239,20059655
462,66770447,20059655
462,60713724,20059655
462,60319688,20059655
462,60320538,20059655
462,60672938,20059655
462,52887312,20059655
462,60691912,20059655
462,60727641,20059655
462,52891439,20059655
462,61274262,20059655
462,60699816,20059655
462,62599725,20059655
462,60837788,20059655
462,62504220,20059655
462,61969549,20059655
462,61182549,20059655
462,61209888,20059655
462,63615603,20059655
462,60637907,20059655
462,60126760,20059655
462,61116968,20059655
462,65306870,20059655
462,61057881,20059655
462,63738959,20059655
462,60607454,20059655
462,62134077,20059655
462,67549113,20059655
462,60766672,20059655
462,60767456,20059655
462,61475034,20059655
462,65062044,20059655
462,60781317,20059655
462,61474748,20059655
462,60581444,20059655
462,64916612,20059655
462,60778073,20059655
462,63646822,20059655
462,61286415,20059655
462,60738036,20059655
462,61286209,20059655
462,60647856,20059655
462,60367943,20059655
462,65322034,20059655
462,60787975,20060135
462,60881208,20060135
462,60903846,20060135
462,61980959,20060135
462,60450343,20060135
462,61079349,20060135
462,61672077,20060135
462,61127841,20060135
462,60639069,20060135
462,66519802,20060135
462,60863909,20060135
462,60563350,20060135
462,60265618,20060135
462,61787057,20060135
462,61372306,20060135
462,60783438,20060135
420,64542327,ЭЛ488347
420,64334410,ЭЛ488347
420,65147738,ЭЛ488347
420,64246978,ЭЛ488347
420,61874202,ЭЛ488347
412,93629004,00640433
412,97147888,00640418
412,97205033,00640403
412,97177836,00639999
412,97266993,00640417
412,97277065,00640402
412,96711213,00640437
412,97250096,00640000
412,93559821,00640434
412,97269120,00640401
412,96712666,00640441
412,96713631,00640436
412,96369210,00640435
412,96368402,00640432
412,96365390,00640440
416,57490815,ЭЛ487586
416,59468355,ЭЛ487586
416,56652373,ЭЛ487586
416,60805850,ЭЛ487586
416,56652480,ЭЛ487586
416,60570686,ЭЛ487586
416,57477465,ЭЛ487586
439,60809928,ЭЛ485404
442,54043757,20059224
442,61072856,20059224
442,59388025,20059224
442,63567002,20059224
442,55574362,20059224
442,54042734,20059224
442,60333879,20059224
442,57507881,20059224
442,56914096,20059224
442,67802157,20059224
442,52783412,20059224
442,53430450,20059224
442,63265821,20059224
448,52783560,20059895
413,61084349,ЭЛ487044
413,61453080,ЭЛ487044
413,61738886,ЭЛ487044
413,52757598,ЭЛ487044
413,65079022,ЭЛ487044
413,55733703,ЭЛ487044
413,63416184,ЭЛ487044
413,56923113,ЭЛ487044
413,63268627,ЭЛ487044
413,63176580,ЭЛ487044
413,56849540,ЭЛ486989
413,60641388,ЭЛ486989
413,63390215,ЭЛ486989
413,63370068,ЭЛ486989
413,62072012,ЭЛ486989
413,60304144,ЭЛ486989
413,60671351,ЭЛ486989
413,61032868,ЭЛ486989
422,65501421,ЭЛ485903
439,64380587,20059030
439,62592480,20059030
439,61003331,20059030
439,65370660,20059030
439,60525177,20059030
439,60951571,20059030
439,61968418,20059030
439,65367682,20059030
439,61427845,20059030
439,61283578,20059030
439,60237104,20059030
439,60707841,20059030
431,65337032,ЭЛ486256
431,63239958,ЭЛ486249
431,64383748,ЭЛ486249
431,64794639,ЭЛ486249
431,65075525,ЭЛ486249
431,65308835,ЭЛ486245
431,65317935,ЭЛ486238
431,63623011,ЭЛ486238
431,60693587,ЭЛ486227
431,60697851,ЭЛ486227
431,65282527,ЭЛ486225
431,65323917,ЭЛ486225
412,96365580,20059859
412,96364328,20059859
462,63622971,ЭЛ486011
416,61966636,ЭЛ485864
416,61085205,ЭЛ485863
431,54155221,ЭЛ477592
459,56935133,00632601
459,63700512,00632601
459,53591483,00632601
459,62160254,00632601
459,60690112,00632601
459,61872230,00632601
459,63894323,00632601
459,56948904,00632601
459,56947336,00632601
459,53592267,00632601
459,65577959,00632601
459,63894802,00632601
459,62626270,00632601
459,62364039,00632601
459,63232235,00632601
459,65578247,00632601
459,56946841,00632601
439,55735500,00655384
416,60776069,ЭЛ484775
420,56606759,00634694
420,56296809,00634695
420,65533622,00634693
413,60859964,ЭЛ484522
413,60003175,ЭЛ484522
413,64489289,ЭЛ484522
413,65320152,ЭЛ484522
444,65353500,00613565
444,63615108,00613566
444,65342875,00613567
462,62504170,20057139
462,66443516,20057139
462,52883584,20057139
462,60700978,20057139
462,60251204,20057139
462,60090776,20057139
462,66519919,20057139
462,62255625,20057139
462,60335825,20057139
462,60181948,20057139
462,60846516,20057139
462,60668944,20057139
462,60530359,20057139
462,60560760,20057139
462,61167839,20057139
462,62072723,20057139
462,63615470,20057113
462,65058117,20057113
462,60684867,20057113
462,61966370,20057113
462,64966104,20057113
462,61266748,20057113
462,60614674,20057113
462,60709300,20057113
462,60828829,20057113
462,65325755,20057113
462,61474441,20057113
462,61894564,20057113
462,67839050,20057113
462,60771649,20057113
462,60033206,20057113
462,65284929,20057113
462,61895504,20057113
462,60241767,20057113
462,61265682,20057113
462,61273785,20057113
462,60642675,20057113
462,61300265,20057113
462,61287132,20057113
462,61038352,20057113
462,67482737,20057113
462,60234622,20057113
462,65370710,20057113
462,63745129,20057113
462,61967519,20057113
462,63622831,20057113
462,61107157,20057113
462,62348958,20057113
462,60613866,20057113
462,60558970,20057113
462,60694023,20057113
462,60261583,20057113
462,60844271,20057113
462,62136536,20057113
462,61128161,20057113
462,60830981,20057113
462,61474714,20057113
462,61894556,20057113
462,61475000,20057113
462,60605862,20057113
462,52887817,20057113
462,62728985,20057113
462,61167763,20057113
462,52886645,20057113
462,60997145,20057113
416,53815916,ЭЛ483998
416,60717048,ЭЛ483992
416,60382785,ЭЛ483987
416,53816229,ЭЛ483981
412,97263685,00639993
412,93695195,00640409
412,97250492,00639998
412,97225957,00639995
412,97269468,00640407
412,97265599,00639997
412,97275911,00640410
412,97248694,00639996
412,97267033,00639994
412,97289995,00640408
452,63623045,ЭЛ483926
431,65282329,ЭЛ483905
431,63616189,ЭЛ483905
448,61494571,ЭЛ483893
416,60913324,ЭЛ483851
416,61003463,ЭЛ483851
452,61119814,ЭЛ483602
